z_ang,phi_mean_ev,phi_std_ev,phi_min_ev,phi_max_ev
7.596303143050829,3.994396608246827,0.4647177192894249,3.0253873734784364,4.899370880946831
7.66969737631702,4.029085216014099,0.4366589809266311,3.0439568565751074,4.738174155948535
7.743091609583212,3.9990408296306525,0.4463562895917883,2.958227685509668,4.7432298714460615
7.816485842849404,3.9046765044140477,0.49973574202123916,2.7020270372069035,4.708153904958344
7.889880076115595,3.752984584684499,0.5801770118418249,2.0780973830533895,4.720856745000246
7.963274309381787,3.557019977724161,0.6517140038352462,1.61784790360615,4.6451860133444605
8.036668542647979,3.33225682715981,0.6868029017285646,1.5080993266427203,4.591598790477223
8.11006277591417,3.0898448405973182,0.6885872334140567,1.5986184737752278,4.5046754820937
8.183457009180362,2.8330822398353064,0.6743097935814201,1.3007901083616247,4.3272487319729125
8.256851242446553,2.559429177011434,0.6485841678808862,1.1347805469071004,4.043865909459314
8.330245475712745,2.265236288991909,0.613208610697543,1.0276137749718441,3.640693687355908
8.403639708978936,1.9541128607521123,0.582336140545921,0.7035183874101401,3.1171646282259657
8.477033942245129,1.645211533636544,0.5698665619449035,0.45963223293327526,2.715236107709569
8.55042817551132,1.3689400758292085,0.5774135197985487,0.2149840749001795,2.457633814836516
8.623822408777512,1.1505631943879588,0.6092095304085839,-0.23115875168641642,2.410710132239885
8.697216642043703,0.9993146716014294,0.6791087263781966,-0.557059712648869,2.463788834841173
8.770610875309895,0.9110147263133476,0.7772222742592304,-0.7135923250695431,2.510178162738238
8.844005108576086,0.8749413700558959,0.8651670973993248,-0.7668564856968283,2.5591072199868763
8.917399341842279,0.8768291410276052,0.9134591722088621,-0.9272370159927381,2.575429918240158
8.99079357510847,0.899621791707219,0.9137668068943754,-0.9056185676849858,2.4995517962752247
9.06418780837466,0.9262386719617737,0.8695661581947257,-0.7733186843069146,2.302830280749411
9.137582041640853,0.9434324645624169,0.7946523197389771,-0.6317157025228528,2.33254720481645
9.210976274907043,0.9450268173359719,0.7239639404080991,-0.552647729100729,2.34162582717575
9.284370508173236,0.9349042786342215,0.7101449331791142,-0.553140094183233,2.2785593154720636
9.357764741439427,0.9262204940163932,0.7618265740160313,-0.5592451221635045,2.231328211062356
9.43115897470562,0.935118153953413,0.8149131356648454,-0.5887502889176022,2.397528606251095
9.50455320797181,0.9743406944003601,0.8147204618391116,-0.4560509414478698,2.3930358943349983
9.577947441238003,1.049444743935475,0.7727191529960352,-0.14244485311284952,2.3553973496878684
9.651341674504193,1.157409446872092,0.7434355216776186,0.022755931331357542,2.553897472978073
9.724735907770386,1.287838883136804,0.7539483797162236,-0.24144621492807955,2.7334305491691238
9.798130141036577,1.423743779406895,0.7753337850409284,-0.43230889395979066,2.916731517279019
9.871524374302767,1.5426439505147687,0.7763305218067541,-0.2563921968772709,3.097948982986554
9.94491860756896,1.6236541676749539,0.7610041863834257,0.16191733335089484,3.25508468258464
10.01831284083515,1.6562371058854883,0.7595490529029361,0.0019368010170980848,3.358374387506413
10.091707074101343,1.6404620992018217,0.7925349067475711,-0.23107017532868937,3.3779319075635454
10.165101307367534,1.5809727782196308,0.8333627392267294,-0.4569868624834581,3.2919165263843126
10.238495540633727,1.4842392601499668,0.8290188944463472,-0.40314839377982076,3.0921814025597034
10.311889773899917,1.3616453591476119,0.7532503435441527,-0.5231068589364221,2.783024519936181
10.38528400716611,1.234288098766178,0.6307017326300812,-0.39884171358860016,2.3746178063523202
10.4586782404323,1.1330179702083436,0.5258968318038353,-0.1028887220769633,2.3140984875467625
10.532072473698493,1.0889015519638987,0.5012648073290712,0.27856516427505207,2.440423619574746
10.605466706964684,1.1197946925773665,0.559483058391787,-0.05166253986194708,2.4154253476125613
10.678860940230877,1.2282598980626793,0.6489764613983706,-0.35296510536173564,2.45054897639688
10.752255173497067,1.4110075615295365,0.7159674200470513,-0.29547215407625493,2.8840699445919857
10.825649406763258,1.6614287886673207,0.7303691133849535,0.08373111147432001,3.2287812150688087
10.89904364002945,1.960492785754715,0.6967533000419529,0.6934446192334218,3.545837892669201
10.972437873295641,2.273530626718818,0.6490456606750359,1.2684813393006176,3.7029156480212766
11.045832106561834,2.5617446898813983,0.6233044647096606,1.366373887029557,3.935874453622419
11.119226339828025,2.7956635709099196,0.6286009653096013,1.4587094742274755,4.20373745501256
11.192620573094217,2.9587941358109813,0.6495656572551225,1.622960122746883,4.349608554028155
11.266014806360408,3.0451155133668317,0.6702758158845639,1.7863329545436832,4.36403454333445
11.3394090396266,3.058312745136909,0.6845803073532162,1.8607598631498656,4.285732006434446
11.412803272892791,3.0092186885664765,0.6979316307746549,1.797989408503827,4.356089458818532
11.486197506158984,2.9074396504903968,0.7230124761623462,1.3141185626541538,4.285291759159953
11.559591739425175,2.7550578209524748,0.7645414106308991,0.7933759814891976,4.069141417427257
