    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1   10.014923    0.176669   24.909340   10.989317     1.019427    11.923739
    2    2.363766    2.731724   25.035638   10.950636     1.040790    11.804501
    3   10.153764    0.246192    2.110589   11.095015     1.025482    17.361302
    4    2.322870    2.563234    2.187213   11.107406     1.082953    17.182023
    5    2.359676    0.171966   25.049113   10.977462     1.048631    11.948263
    6    9.986910    2.624271   24.944482   10.999841     1.021842    11.544039
    7    2.431141    0.023515    2.089716   11.068095     1.077029    16.167236
    8   10.026988    2.762396    2.292637   11.059531     1.098445    18.888555
    9    3.688783    1.298946   23.392453   11.074919     1.050575    17.043335
   10    0.863817    4.103465   23.066142   10.834730     0.958911    14.415039
   11    3.775789    1.285553    0.372022   10.981177     1.061627    11.531355
   12    1.046007    3.833656    0.285358   10.989211     1.061115    11.825643
   13    1.090481    1.450669   23.209877   11.045635     1.093158    20.715170
   14    1.034147    1.453634    0.418260   10.970939     1.024041    11.736849
   15    3.639913    3.935690    0.419317   10.993255     1.082310    12.388849
   16    5.091400    0.103261   25.064966   10.989761     1.030273    11.319095
   17    7.570491    2.716081   25.042243   10.974315     1.068655    11.756299
   18    4.842448    0.060730    2.267272   11.043224     1.104560    17.769753
   19    7.464981    2.748900    2.147316   11.016853     1.074414    16.387952
   20    7.490029    0.123402   25.069986   10.994573     1.081642    12.037056
   21    4.880992    2.588180   25.098522   10.979861     1.051722    11.713170
   22    7.448213    0.151109    2.149958   11.086625     1.076670    17.598085
   23    4.929147    2.697269    2.125650   11.088935     1.035491    17.398510
   24    8.745422    1.572845   23.234978   11.027745     1.039628    16.014173
   25    6.218380    3.930578   23.366031   11.026436     1.102851    15.347797
   26    8.675286    1.424803    0.430150   10.996466     1.094939    12.014224
   27    6.137612    4.018913    0.525534   10.970048     1.053058    12.021835
   28    6.113074    1.385032   23.324549   11.111285     1.052545    17.530433
   29    8.752374    4.018913   23.335118   11.060959     1.071416    16.250111
   30    6.136691    1.439934    0.532932   10.991178     1.037527    11.471313
   31    8.840300    3.989161    0.460535   10.976262     1.073024    11.714016
   32   10.106121    5.324812   25.061267   10.978392     1.093489    11.946571
   33    2.468254    7.770777   24.976717   10.982874     1.082832    11.835790
   34    9.929452    5.296185    2.224468   11.093773     1.075804    19.778184
   35    2.258971    7.725281    2.214428   11.021583     1.042160    16.050536
   36    2.333912    5.200489   24.961920   10.994289     1.070479    12.170670
   37   10.132601    7.758407   24.831396   10.981873     1.052197    11.999002
   38    2.279725    5.226662    2.230017   11.054604     1.093242    16.112269
   39    9.973926    7.962680    2.230809   11.041314     1.028371    17.194708
   40    3.777731    6.647273   23.193232   11.084049     1.064515    19.140560
   41    1.122686    9.130249   23.182399   11.002554     1.076443    17.331704
   42    3.615376    6.581533    0.548257   10.988334     1.050312    12.158831
   43    1.090583    8.978016    0.336352   11.000400     1.106573    12.085259
   44    1.294346    6.545239   23.178700   11.001303     1.086435    16.701691
   45    3.686329    9.142211   23.202479   11.053616     1.117188    16.651797
   46    1.079439    6.540638    0.492770   10.981387     1.050606    11.968558
   47    3.648194    9.023307    0.400293   10.972931     1.038786    11.357995
   48    4.871791    5.211531   25.103542   10.936419     1.101350    11.993082
   49    7.582453    7.666187   25.003931   10.983200     1.052849    11.873845
   50    7.387279    7.938143    2.344160   11.038347     1.104295    19.042464
   51    7.417133    5.272056   25.140533   10.994178     1.066969    11.824797
   52    4.935485    7.845003   24.968790   10.961108     1.076655    11.621840
   53    7.455881    5.363253    2.133048   11.070721     1.076458    17.316482
   54    4.798383    7.870256    2.185364   11.079554     1.041058    15.308896
   55    8.758713    6.543092   23.014355   11.014112     1.143080    18.366786
   56    6.216233    8.878537   23.141444   10.942953     1.084962    15.568513
   57    8.718226    6.505059    0.363303   10.980426     1.057890    11.645518
   58    6.200898    9.068497    0.327104   10.976025     1.045612    11.648901
   59    6.262037    6.441568   23.274876   11.131940     1.103457    16.454759
   60    8.829258    9.173088   23.357576   10.967904     1.000610    14.658588
   61    6.140986    6.572741    0.518400   10.979682     1.041309    12.011687
   62    8.717817    8.932724    0.485636   10.991355     1.038401    12.136844
   63    3.592372    3.962681   22.964153   11.065552     1.264363    24.069039
   64    4.968815    5.426335    2.873657   11.002190     1.244562    23.871155
   65    7.992432    9.829871    5.633170    8.025991     1.007426    23.942190
   66    8.536139    6.599221    5.764488    8.000290     0.980027    25.297776
   67    3.550863   10.006847   15.508393    8.016092     0.918900    25.811934
   68    6.686533    1.943052    5.112129    8.052098     1.035140    23.263975
   69    2.585727    0.768837    5.390616    8.055961     1.110293    24.240707
   70    6.883445    3.448317   12.724571    8.011256     1.025436    24.844505
   71    4.396993    6.106429   15.272180    8.004059     1.083944    28.041081
   72    7.937836    9.748386   21.182782    8.018332     1.104252    22.354050
   73   10.128511    4.422450   17.098997    8.003945     0.980970    29.597087
   74    4.043143    7.553315   11.481416    7.984614     1.053177    26.942575
   75    0.702995    4.053265   14.587586    8.022200     1.023170    30.912081
   76    9.989670    0.223392   19.241557    8.036626     1.144053    27.217413
   77    7.589508    5.845208   19.013271    7.989804     0.985134    23.258901
   78    7.680194    3.820876    8.381058    8.024149     1.115294    26.790357
   79    7.456290    7.445453   16.767401    8.005077     1.067781    28.949315
   80   10.061544    3.249667    9.905079    7.955613     0.893123    29.329014
   81    5.040076    8.742559   17.692435    7.998284     1.046551    24.091026
   82    6.978016    6.360697    8.734585    7.991799     0.999693    23.815342
   83    8.495039    3.815253    5.583497    8.038909     1.146402    26.010663
